Date,1. open,2. high,3. low,4. close,5. volume
2024-01-25 19:00:00,403.25,403.68,402.0,402.99,43732
2024-01-25 18:00:00,403.283,403.83,402.9,403.25,45384
2024-01-25 17:00:00,404.15,404.87,296.501,403.75,17417
2024-01-25 16:00:00,405.09,405.4,375.79,404.0,6782757
2024-01-25 15:00:00,403.78,405.09,403.34,405.09,3218584
2024-01-25 14:00:00,403.68,403.84,402.529,403.791,1932537
2024-01-25 13:00:00,405.47,406.18,403.5,403.72,1860898
2024-01-25 12:00:00,406.188,406.45,404.89,405.47,2157702
2024-01-25 11:00:00,406.92,406.949,405.75,406.185,1850091
2024-01-25 10:00:00,404.33,407.01,403.43,406.94,2998361
2024-01-25 09:00:00,405.508,406.0,401.575,404.3,2692372
2024-01-25 08:00:00,404.1,405.72,401.468,405.53,153719
2024-01-25 07:00:00,404.08,404.79,403.78,404.16,47932
2024-01-25 06:00:00,401.71,404.2,401.7,404.08,13672
2024-01-25 05:00:00,402.63,402.82,401.54,401.7,20317
2024-01-25 04:00:00,404.59,405.0,402.61,402.63,29003
2024-01-24 19:00:00,403.1,403.71,402.99,403.615,11843
2024-01-24 18:00:00,402.85,403.18,402.5,403.18,1485593
2024-01-24 17:00:00,402.78,403.22,382.582,402.99,34830
2024-01-24 16:00:00,402.57,402.92,396.46,402.8,7119213
2024-01-24 15:00:00,403.07,403.779,402.0,402.57,3492293
2024-01-24 14:00:00,404.295,404.4,402.538,403.09,1551440
2024-01-24 13:00:00,405.32,405.52,403.935,404.288,1804801
2024-01-24 12:00:00,404.09,405.63,403.945,405.332,2536165
2024-01-24 11:00:00,403.51,404.22,402.5,404.08,2716561
2024-01-24 10:00:00,402.67,404.72,402.12,403.495,3399632
2024-01-24 09:00:00,401.41,402.7,394.74,402.67,3280872
2024-01-24 08:00:00,402.29,403.61,398.9,401.42,121829
2024-01-24 07:00:00,401.84,402.32,401.43,401.88,48902
2024-01-24 06:00:00,402.52,402.63,401.63,401.93,13485
2024-01-24 05:00:00,402.59,402.72,402.2,402.51,11751
2024-01-24 04:00:00,401.74,402.85,400.02,402.58,20768
2024-01-23 19:00:00,400.54,400.99,400.43,400.795,29252
2024-01-23 18:00:00,400.085,400.6,400.01,400.43,20284
2024-01-23 17:00:00,400.1,412.764,372.54,400.02,1286830
2024-01-23 16:00:00,398.84,400.28,396.828,400.11,6017837
2024-01-23 15:00:00,397.79,399.38,397.72,398.9,3536274
2024-01-23 14:00:00,397.49,398.264,396.95,397.78,2418584
2024-01-23 13:00:00,397.14,397.78,396.76,397.498,1639320
2024-01-23 12:00:00,395.72,397.18,395.37,397.126,1215970
2024-01-23 11:00:00,395.47,395.85,394.74,395.73,1600918
2024-01-23 10:00:00,395.73,395.928,394.93,395.433,2621253
2024-01-23 09:00:00,397.096,402.43,393.93,395.749,2073275
2024-01-23 08:00:00,397.09,398.31,396.16,397.1,76941
2024-01-23 07:00:00,397.0,397.2,396.38,396.905,25304
2024-01-23 06:00:00,396.45,397.19,396.41,397.09,10690
2024-01-23 05:00:00,396.8,396.9,396.12,396.35,8104
2024-01-23 04:00:00,397.17,398.0,396.21,396.9,21314
2024-01-22 19:00:00,396.535,396.58,396.5,396.56,8585
2024-01-22 18:00:00,396.14,396.59,396.01,396.51,133599
2024-01-22 17:00:00,396.37,409.994,396.01,396.145,1270777
2024-01-22 16:00:00,396.51,396.93,396.06,396.37,9928507
2024-01-22 15:00:00,397.46,397.49,396.365,396.5,2473671
2024-01-22 14:00:00,397.385,397.9,396.81,397.44,1571263
2024-01-22 13:00:00,396.69,397.425,395.8,397.38,1281175
2024-01-22 12:00:00,397.595,400.0,396.081,396.697,1389909
2024-01-22 11:00:00,395.195,398.09,394.86,397.61,2159506
2024-01-22 10:00:00,398.02,398.29,393.59,395.205,4686446
2024-01-22 09:00:00,399.37,400.95,394.93,398.005,4944819
2024-01-22 08:00:00,400.29,401.8,398.67,399.325,211721
2024-01-22 07:00:00,400.2,400.9,399.87,400.29,120033
2024-01-22 06:00:00,400.41,400.67,400.21,400.21,25258
2024-01-22 05:00:00,400.4,400.66,400.04,400.37,14294
2024-01-22 04:00:00,400.45,400.65,399.02,400.44,37715
2024-01-19 19:00:00,397.6,397.6,396.85,397.2,37038
2024-01-19 18:00:00,397.18,397.64,397.14,397.5,27744
2024-01-19 17:00:00,397.96,415.318,396.85,397.18,1263865
2024-01-19 16:00:00,398.62,398.99,396.289,398.0,10423349
2024-01-19 15:00:00,396.95,398.66,396.66,398.66,4311667
2024-01-19 14:00:00,396.99,397.24,395.94,396.935,2487509
2024-01-19 13:00:00,396.22,397.05,395.81,396.99,2413917
2024-01-19 12:00:00,395.455,396.23,394.73,396.22,1825451
2024-01-19 11:00:00,395.0,396.3,394.81,395.422,2438879
2024-01-19 10:00:00,394.89,395.537,393.86,394.98,3163964
2024-01-19 09:00:00,396.41,396.85,393.5,394.88,4954456
2024-01-19 08:00:00,395.85,398.48,390.66,396.345,116348
2024-01-19 07:00:00,397.76,397.85,396.39,397.1,63020
2024-01-19 06:00:00,398.17,398.17,397.72,397.8,13444
2024-01-19 05:00:00,398.33,398.48,397.8,398.17,24530
2024-01-19 04:00:00,396.3,398.53,394.74,398.33,41354
2024-01-18 19:00:00,394.9,394.9,394.35,394.55,22498
2024-01-18 18:00:00,393.91,394.89,393.51,394.35,17882
2024-01-18 17:00:00,393.95,408.293,381.362,393.87,607309
2024-01-18 16:00:00,393.81,394.28,373.28,393.88,8669062
2024-01-18 15:00:00,392.81,393.99,392.42,393.84,3843088
2024-01-18 14:00:00,391.54,393.04,391.49,392.81,1676119
2024-01-18 13:00:00,391.16,391.82,390.12,391.52,1241267
2024-01-18 12:00:00,392.85,392.9,390.96,391.17,1649656
2024-01-18 11:00:00,392.48,393.13,391.96,392.8,2164054
2024-01-18 10:00:00,392.19,392.98,390.97,392.478,2913217
2024-01-18 09:00:00,391.11,393.19,390.5,392.18,3511842
2024-01-18 08:00:00,393.6,394.44,384.865,391.23,235047
2024-01-18 07:00:00,393.62,393.99,391.01,391.73,88644
2024-01-18 06:00:00,394.48,394.67,392.35,393.74,49041
2024-01-18 05:00:00,393.29,394.48,392.86,394.48,18372
2024-01-18 04:00:00,392.13,393.82,391.26,393.33,32452
2024-01-17 19:00:00,389.18,389.44,389.0,389.33,8417
2024-01-17 18:00:00,389.28,389.44,389.0,389.0,13508
2024-01-17 17:00:00,389.46,415.8,364.06,389.3,1031644
2024-01-17 16:00:00,389.4,389.85,373.07,389.53,6114474
