Date,1. open,2. high,3. low,4. close,5. volume
2024-01-25 19:00:00,172.94,173.08,172.61,172.91,1435762
2024-01-25 18:00:00,173.01,173.15,172.8,172.9,1437038
2024-01-25 17:00:00,173.28,173.293,172.9,173.03,6329
2024-01-25 16:00:00,172.97,173.46,170.015,173.2,4604017
2024-01-25 15:00:00,172.6,172.99,172.5,172.97,1684034
2024-01-25 14:00:00,172.49,172.888,172.32,172.63,1040121
2024-01-25 13:00:00,171.975,172.54,171.92,172.49,926357
2024-01-25 12:00:00,171.57,172.01,171.175,171.975,829159
2024-01-25 11:00:00,171.45,171.87,171.305,171.565,703341
2024-01-25 10:00:00,171.41,171.88,171.19,171.45,906706
2024-01-25 09:00:00,171.4,172.47,170.5,171.43,1020240
2024-01-25 08:00:00,170.85,171.634,168.59,171.5,13842
2024-01-25 07:00:00,170.56,170.83,170.5,170.77,844
2024-01-25 06:00:00,170.59,170.9,170.51,170.52,126
2024-01-25 05:00:00,170.75,170.75,170.29,170.55,102
2024-01-25 04:00:00,170.5,170.9,170.01,170.6,357
2024-01-24 19:00:00,170.5,170.75,169.85,170.36,1090075
2024-01-24 18:00:00,170.62,170.8,170.5,170.55,1355914
2024-01-24 17:00:00,170.61,170.82,170.5,170.51,13403
2024-01-24 16:00:00,170.5,170.66,170.01,170.65,3959037
2024-01-24 15:00:00,170.51,170.705,169.94,170.52,1712625
2024-01-24 14:00:00,170.9,170.945,170.265,170.52,1026603
2024-01-24 13:00:00,170.73,170.98,170.48,170.895,1035376
2024-01-24 12:00:00,170.81,170.88,170.5,170.73,792026
2024-01-24 11:00:00,170.43,171.01,170.34,170.805,1146329
2024-01-24 10:00:00,169.27,170.535,169.18,170.41,1231833
2024-01-24 09:00:00,169.65,169.7,168.863,169.28,952638
2024-01-24 08:00:00,169.5,169.7,168.99,169.65,5787
2024-01-24 07:00:00,169.65,169.79,169.39,169.51,920
2024-01-24 06:00:00,169.8,169.8,169.68,169.79,34
2024-01-24 05:00:00,169.68,169.8,169.65,169.69,25
2024-01-24 04:00:00,169.28,169.94,169.27,169.93,387
2024-01-23 19:00:00,168.99,169.45,168.99,169.01,930826
2024-01-23 18:00:00,169.09,169.5,168.99,169.29,929799
2024-01-23 17:00:00,169.0,169.2,168.99,169.05,450
2024-01-23 16:00:00,169.02,169.2,168.91,169.18,3305644
2024-01-23 15:00:00,169.25,169.405,168.92,169.01,1641772
2024-01-23 14:00:00,169.47,169.48,168.98,169.235,952170
2024-01-23 13:00:00,169.14,169.545,169.13,169.47,619354
2024-01-23 12:00:00,169.2,169.225,168.93,169.13,585867
2024-01-23 11:00:00,169.02,169.31,168.9,169.195,799617
2024-01-23 10:00:00,168.74,169.32,168.61,169.005,948480
2024-01-23 09:00:00,169.97,170.13,168.44,168.735,1360640
2024-01-23 08:00:00,170.3,171.16,169.27,169.83,2166
2024-01-23 07:00:00,170.32,170.59,170.01,170.12,1462
2024-01-23 06:00:00,170.04,170.37,170.02,170.36,128
2024-01-23 05:00:00,170.11,170.11,169.99,170.11,51
2024-01-23 04:00:00,170.16,170.5,170.11,170.11,63
2024-01-22 19:00:00,170.11,170.39,170.11,170.29,1313852
2024-01-22 18:00:00,170.08,170.49,169.86,170.3,1314405
2024-01-22 17:00:00,170.05,170.11,166.86,170.1,689044
2024-01-22 16:00:00,170.15,170.6,169.86,170.03,5690724
2024-01-22 15:00:00,170.1,170.67,170.05,170.14,1860803
2024-01-22 14:00:00,170.02,170.32,169.94,170.1,984081
2024-01-22 13:00:00,170.07,170.27,169.71,170.02,1073069
2024-01-22 12:00:00,170.6,170.765,170.05,170.07,861407
2024-01-22 11:00:00,171.16,171.17,170.41,170.58,1186963
2024-01-22 10:00:00,171.52,171.98,171.09,171.14,1780516
2024-01-22 09:00:00,170.85,171.96,170.3,171.535,1322737
2024-01-22 08:00:00,170.87,171.99,169.92,170.87,9084
2024-01-22 07:00:00,170.63,170.88,170.6,170.83,1060
2024-01-22 06:00:00,170.85,170.88,170.61,170.71,228
2024-01-22 05:00:00,170.9,170.94,170.7,170.83,253
2024-01-22 04:00:00,170.5,171.63,170.3,170.9,790
2024-01-19 19:00:00,170.31,170.31,170.05,170.19,1754124
2024-01-19 18:00:00,170.15,170.31,167.26,170.14,1756457
2024-01-19 17:00:00,170.17,170.31,170.03,170.17,65915
2024-01-19 16:00:00,170.32,171.2,169.582,170.2,6281486
2024-01-19 15:00:00,169.985,170.57,169.89,170.34,2367250
2024-01-19 14:00:00,169.93,170.42,169.8,169.99,1528822
2024-01-19 13:00:00,169.835,169.956,169.51,169.915,664822
2024-01-19 12:00:00,169.06,169.84,168.98,169.82,1171831
2024-01-19 11:00:00,168.86,169.26,168.69,169.05,1057308
2024-01-19 10:00:00,168.51,168.895,168.05,168.87,1239499
2024-01-19 09:00:00,167.57,168.66,166.86,168.5,2239139
2024-01-19 08:00:00,167.79,168.5,166.86,167.57,1949
2024-01-19 07:00:00,167.79,167.94,167.25,167.36,1140
2024-01-19 06:00:00,167.74,167.8,167.74,167.8,131
2024-01-19 05:00:00,167.77,167.77,167.57,167.77,17
2024-01-19 04:00:00,167.52,167.7,167.52,167.63,12
2024-01-18 19:00:00,167.42,167.54,167.35,167.5,1297830
2024-01-18 18:00:00,167.33,167.43,167.2,167.43,1297833
2024-01-18 17:00:00,167.44,167.44,167.25,167.25,670
2024-01-18 16:00:00,167.42,167.53,166.62,167.42,4412935
2024-01-18 15:00:00,166.88,167.53,166.77,167.42,1672422
2024-01-18 14:00:00,166.43,166.92,166.34,166.855,803701
2024-01-18 13:00:00,165.83,166.49,165.73,166.43,764148
2024-01-18 12:00:00,165.6,166.02,165.31,165.815,792483
2024-01-18 11:00:00,165.49,165.94,165.24,165.62,1039369
2024-01-18 10:00:00,166.21,166.88,165.48,165.5,1412315
2024-01-18 09:00:00,167.25,167.27,165.84,166.22,1068478
2024-01-18 08:00:00,167.12,167.69,166.18,167.09,4018
2024-01-18 07:00:00,167.14,167.4,167.09,167.25,2094
2024-01-18 06:00:00,167.14,167.14,167.13,167.14,905
2024-01-18 05:00:00,167.09,167.31,166.87,167.02,145
2024-01-18 04:00:00,166.95,167.63,166.49,167.31,448
2024-01-17 19:00:00,167.09,167.09,166.83,166.96,1456669
2024-01-17 18:00:00,166.99,167.09,166.8,166.99,1456212
2024-01-17 17:00:00,166.979,171.02,166.71,166.85,1170
2024-01-17 16:00:00,167.16,167.2,166.7,167.07,5219548
