Date,1. open,2. high,3. low,4. close,5. volume
2024-01-25 19:00:00,190.43,190.43,188.92,190.0,999486
2024-01-25 18:00:00,190.0,190.43,173.93,189.85,1003755
2024-01-25 17:00:00,190.25,190.25,173.93,173.93,5576
2024-01-25 16:00:00,190.5,190.5,189.76,190.1,3198513
2024-01-25 15:00:00,190.11,190.49,188.72,190.47,3076713
2024-01-25 14:00:00,190.87,191.57,189.75,190.13,1922797
2024-01-25 13:00:00,192.25,192.68,190.81,190.878,1712551
2024-01-25 12:00:00,195.66,195.72,191.72,192.17,3564162
2024-01-25 11:00:00,195.21,196.9,194.32,195.633,4189652
2024-01-25 10:00:00,194.495,195.54,192.48,195.22,5634522
2024-01-25 09:00:00,184.34,194.7,184.19,194.495,7920102
2024-01-25 08:00:00,186.9,188.56,183.85,184.25,196550
2024-01-25 07:00:00,186.71,187.68,185.0,185.42,95959
2024-01-25 06:00:00,186.82,186.96,186.01,186.65,22247
2024-01-25 05:00:00,187.05,187.48,186.7,186.96,6817
2024-01-25 04:00:00,188.62,188.62,186.6,187.05,15385
2024-01-24 19:00:00,173.93,188.5,173.93,188.4,611273
2024-01-24 18:00:00,187.62,188.75,173.93,187.68,670000
2024-01-24 17:00:00,182.11,188.75,182.0,187.71,541792
2024-01-24 16:00:00,173.97,184.91,173.5,182.09,3302837
2024-01-24 15:00:00,173.92,174.29,173.59,173.98,1547744
2024-01-24 14:00:00,174.28,174.34,173.84,173.945,839910
2024-01-24 13:00:00,173.87,174.37,173.4,174.28,842191
2024-01-24 12:00:00,173.375,173.99,173.345,173.85,775938
2024-01-24 11:00:00,172.94,173.96,172.9,173.39,616691
2024-01-24 10:00:00,174.56,174.587,172.91,172.965,905045
2024-01-24 09:00:00,174.78,175.0,173.62,174.56,640911
2024-01-24 08:00:00,175.0,176.77,173.94,174.7,15191
2024-01-24 07:00:00,175.0,175.3,174.68,174.96,10132
2024-01-24 06:00:00,175.23,175.38,174.81,174.97,1187
2024-01-24 05:00:00,174.95,175.28,174.85,175.2,2104
2024-01-24 04:00:00,175.0,175.0,174.61,174.98,2874
2024-01-23 19:00:00,173.94,174.98,173.94,174.98,436383
2024-01-23 18:00:00,174.38,174.686,173.94,174.68,434845
2024-01-23 17:00:00,174.26,174.7,174.0,174.41,3219
2024-01-23 16:00:00,173.93,174.58,161.394,174.45,1559984
2024-01-23 15:00:00,173.74,174.0,173.56,173.93,812673
2024-01-23 14:00:00,173.33,173.86,173.215,173.73,391712
