Date,1. open,2. high,3. low,4. close,5. volume
2024-01-25 19:00:00,559.4,559.8,558.0,559.5,10385
2024-01-25 18:00:00,560.78,561.01,557.45,559.0,20986
2024-01-25 17:00:00,561.4,561.4,524.316,560.805,12953
2024-01-25 16:00:00,562.42,563.0,553.97,561.0,925606
2024-01-25 15:00:00,551.08,563.46,550.93,562.15,2534899
2024-01-25 14:00:00,549.33,551.47,548.46,551.045,706081
2024-01-25 13:00:00,555.97,556.67,549.31,549.55,727858
2024-01-25 12:00:00,557.73,559.55,554.9,556.077,755611
2024-01-25 11:00:00,555.351,559.13,554.88,557.801,1275908
2024-01-25 10:00:00,553.17,555.42,548.91,555.39,1231956
2024-01-25 09:00:00,551.35,560.75,537.305,553.17,1531618
2024-01-25 08:00:00,549.4,552.24,542.02,551.4,75951
2024-01-25 07:00:00,548.08,550.5,547.39,549.5,26797
2024-01-25 06:00:00,547.43,548.79,547.15,548.77,5422
2024-01-25 05:00:00,547.93,547.93,545.13,547.3,7449
2024-01-25 04:00:00,544.5,549.0,544.48,547.9,9340
2024-01-24 19:00:00,546.98,546.98,544.32,544.5,22970
2024-01-24 18:00:00,545.9,548.89,544.87,546.795,31177
2024-01-24 17:00:00,544.8,546.0,492.19,545.9,23518
2024-01-24 16:00:00,545.0,549.58,543.89,544.84,1500369
2024-01-24 15:00:00,549.803,550.28,543.55,545.0,2596520
2024-01-24 14:00:00,551.41,551.84,548.83,549.829,1168027
2024-01-24 13:00:00,553.25,554.97,550.53,551.48,1313055
2024-01-24 12:00:00,552.48,556.0,552.23,553.335,1992858
2024-01-24 11:00:00,553.48,556.73,547.83,552.263,3315214
2024-01-24 10:00:00,559.825,562.5,552.22,553.265,5424047
2024-01-24 09:00:00,543.135,560.34,509.91,559.98,8888086
2024-01-24 08:00:00,541.74,545.7,532.4,543.14,428708
2024-01-24 07:00:00,542.06,542.98,537.37,540.89,171811
2024-01-24 06:00:00,539.76,544.5,539.1,542.06,40935
2024-01-24 05:00:00,542.22,543.0,538.32,539.78,50532
2024-01-24 04:00:00,533.69,543.5,532.5,542.3,80212
2024-01-23 19:00:00,532.66,535.0,532.65,534.8,126492
2024-01-23 18:00:00,531.7,533.0,531.65,532.7,120694
2024-01-23 17:00:00,534.31,571.674,530.28,531.6,373745
2024-01-23 16:00:00,491.3,535.92,485.25,533.614,4420885
2024-01-23 15:00:00,489.345,493.4,488.47,491.09,2899372
2024-01-23 14:00:00,488.46,490.37,487.5,489.345,1165724
2024-01-23 13:00:00,486.74,489.244,485.02,488.386,842734
2024-01-23 12:00:00,486.0,487.12,485.16,486.71,909473
2024-01-23 11:00:00,486.12,488.07,481.4,485.977,1268913
2024-01-23 10:00:00,489.55,493.79,485.16,486.315,1962191
2024-01-23 09:00:00,494.355,495.0,486.35,489.55,1440330
2024-01-23 08:00:00,484.995,502.0,484.324,494.355,133425
2024-01-23 07:00:00,485.24,502.98,485.24,495.46,113382
2024-01-23 06:00:00,484.69,485.4,484.14,485.22,2040
2024-01-23 05:00:00,485.67,485.67,484.01,484.66,2067
2024-01-23 04:00:00,486.5,486.68,485.0,485.6,2401
2024-01-22 19:00:00,486.14,487.6,485.44,486.37,8941
2024-01-22 18:00:00,484.79,486.5,484.25,485.975,103972
2024-01-22 17:00:00,484.42,485.75,483.35,484.63,14374
2024-01-22 16:00:00,485.7,487.7,480.32,485.0,1381009
2024-01-22 15:00:00,487.46,488.3,485.15,485.7,653629
2024-01-22 14:00:00,488.23,488.52,486.2,487.31,328688
2024-01-22 13:00:00,485.95,488.58,485.25,488.23,377949
2024-01-22 12:00:00,485.93,487.44,485.13,486.005,306943
2024-01-22 11:00:00,484.309,487.869,483.106,485.88,448608
2024-01-22 10:00:00,483.2,487.2,480.805,484.15,995481
2024-01-22 09:00:00,486.4,489.8,477.385,483.03,1048884
2024-01-22 08:00:00,486.68,489.99,482.95,486.37,39800
2024-01-22 07:00:00,486.41,488.99,485.97,487.81,16196
2024-01-22 06:00:00,485.7,486.68,485.31,486.5,3440
2024-01-22 05:00:00,486.0,486.2,485.74,485.74,3611
2024-01-22 04:00:00,487.0,488.63,485.2,486.0,3662
2024-01-19 19:00:00,484.07,484.46,483.01,483.5,4017
2024-01-19 18:00:00,483.06,484.5,483.06,484.46,4231
2024-01-19 17:00:00,482.3,484.5,482.063,483.7,275572
2024-01-19 16:00:00,482.82,484.4,477.79,482.5,1349373
2024-01-19 15:00:00,480.43,483.25,480.31,482.82,1045689
2024-01-19 14:00:00,479.34,481.72,479.34,480.5,640431
2024-01-19 13:00:00,477.94,479.64,477.62,479.355,468956
2024-01-19 12:00:00,478.82,479.04,477.42,477.91,387624
2024-01-19 11:00:00,479.4,480.72,477.6,478.865,483756
2024-01-19 10:00:00,480.57,481.14,477.1,479.25,565633
2024-01-19 09:00:00,488.595,488.98,476.06,480.65,1007158
2024-01-19 08:00:00,488.49,489.6,485.37,488.575,15167
