Date,1. open,2. high,3. low,4. close,5. volume
2024-01-25 19:00:00,162.84,162.84,162.6,162.62,866046
2024-01-25 18:00:00,162.56,162.84,162.56,162.84,867242
2024-01-25 17:00:00,162.79,162.88,162.56,162.57,375
2024-01-25 16:00:00,162.86,162.98,159.31,162.8,3061230
2024-01-25 15:00:00,162.145,162.87,162.035,162.86,1304917
2024-01-25 14:00:00,161.77,162.15,161.765,162.145,463373
2024-01-25 13:00:00,161.49,161.83,161.45,161.77,441024
2024-01-25 12:00:00,161.28,161.49,161.194,161.49,359563
2024-01-25 11:00:00,161.02,161.34,160.79,161.266,389158
2024-01-25 10:00:00,160.69,161.02,160.55,161.02,664082
2024-01-25 09:00:00,160.84,162.95,160.42,160.69,490706
2024-01-25 08:00:00,160.75,161.73,160.178,161.0,6620
2024-01-25 07:00:00,160.49,160.81,160.49,160.8,977
2024-01-25 06:00:00,160.66,160.66,160.5,160.5,188
2024-01-25 05:00:00,160.65,160.96,160.39,160.39,138
2024-01-25 04:00:00,161.48,161.48,160.49,160.59,17
2024-01-24 19:00:00,160.5,160.7,160.43,160.61,1164832
2024-01-24 18:00:00,160.5,160.7,160.43,160.43,1164521
2024-01-24 17:00:00,160.42,160.75,160.42,160.7,310
2024-01-24 16:00:00,160.52,160.87,160.33,160.75,4473515
2024-01-24 15:00:00,161.24,161.44,160.32,160.52,1705642
2024-01-24 14:00:00,161.715,161.73,161.215,161.25,539175
2024-01-24 13:00:00,162.05,162.07,161.475,161.695,512629
2024-01-24 12:00:00,162.32,162.35,161.795,162.05,712101
2024-01-24 11:00:00,162.1,162.54,162.06,162.33,907304
2024-01-24 10:00:00,162.74,162.815,162.07,162.09,638792
2024-01-24 09:00:00,162.91,163.35,162.21,162.75,478721
2024-01-24 08:00:00,162.64,163.39,162.1,162.7,2545
2024-01-24 07:00:00,162.8,162.97,162.65,162.82,720
2024-01-24 06:00:00,162.61,163.0,162.61,162.8,81
2024-01-24 05:00:00,162.58,162.8,162.54,162.8,9
2024-01-24 04:00:00,162.62,162.9,162.6,162.62,164
2024-01-23 19:00:00,162.8,162.98,162.8,162.94,409578
2024-01-23 18:00:00,162.78,162.95,162.73,162.8,409817
2024-01-23 17:00:00,162.8,162.89,162.61,162.815,2019
2024-01-23 16:00:00,162.79,162.89,162.41,162.61,1604571
2024-01-23 15:00:00,162.585,162.85,162.55,162.8,745263
2024-01-23 14:00:00,162.46,162.59,162.305,162.573,324191
2024-01-23 13:00:00,162.22,162.47,162.155,162.45,245066
2024-01-23 12:00:00,161.925,162.235,161.9,162.22,307691
2024-01-23 11:00:00,162.46,162.57,161.77,161.93,566399
2024-01-23 10:00:00,162.14,162.71,162.07,162.445,678863
2024-01-23 09:00:00,162.22,162.61,161.78,162.13,363767
2024-01-23 08:00:00,162.34,163.0,161.9,162.22,2186
2024-01-23 07:00:00,162.39,162.39,162.22,162.39,44
2024-01-23 06:00:00,162.01,162.39,162.01,162.11,72
2024-01-23 05:00:00,162.13,162.13,162.0,162.0,27
2024-01-23 04:00:00,162.1,162.11,162.0,162.0,22
2024-01-22 19:00:00,162.39,162.51,162.29,162.32,563019
2024-01-22 18:00:00,162.22,162.39,162.2,162.29,563090
2024-01-22 17:00:00,162.32,162.39,162.15,162.2,405
2024-01-22 16:00:00,162.4,162.54,162.0,162.31,2024508
