Date,1. open,2. high,3. low,4. close,5. volume
2024-01-25 19:00:00,199.56,199.6,196.37,197.75,10096
2024-01-25 18:00:00,199.6,203.0,198.0,199.6,8433
2024-01-25 17:00:00,200.05,200.05,199.6,199.6,63
2024-01-25 16:00:00,199.56,203.0,185.974,200.0,26161
2024-01-25 15:00:00,199.228,199.56,199.01,199.56,31367
2024-01-25 14:00:00,198.79,199.24,198.752,199.202,15353
2024-01-25 13:00:00,199.07,199.33,198.84,198.84,13113
2024-01-25 12:00:00,198.875,199.165,198.74,198.96,14384
2024-01-25 11:00:00,199.1,199.44,198.65,198.845,28912
2024-01-25 10:00:00,199.85,199.89,198.89,199.11,33765
2024-01-25 09:00:00,201.0,201.42,199.34,199.9,23277
2024-01-25 08:00:00,200.6,200.99,200.29,200.99,436
2024-01-25 07:00:00,200.6,200.6,200.31,200.6,18
2024-01-25 06:00:00,200.67,200.67,200.59,200.6,254
2024-01-25 05:00:00,202.7,202.7,202.7,202.7,1
2024-01-25 04:00:00,201.83,201.83,200.72,201.83,77
2024-01-24 19:00:00,200.72,201.91,200.0,200.63,51035
2024-01-24 18:00:00,200.72,203.0,200.72,200.72,50670
2024-01-24 17:00:00,200.71,200.8,200.39,200.39,371
2024-01-24 16:00:00,200.73,201.63,200.39,201.63,151967
2024-01-24 15:00:00,200.82,201.06,200.56,200.73,64766
2024-01-24 14:00:00,200.949,201.01,200.5,200.85,32232
2024-01-24 13:00:00,201.62,201.62,200.81,200.945,34737
2024-01-24 12:00:00,201.61,201.68,201.07,201.6,25894
2024-01-24 11:00:00,201.19,201.68,200.82,201.608,25756
2024-01-24 10:00:00,200.5,201.495,200.355,201.09,22642
2024-01-24 09:00:00,201.13,201.6,200.51,200.53,35140
2024-01-24 08:00:00,201.31,205.67,199.67,201.34,4251
2024-01-24 07:00:00,200.84,201.5,200.83,201.34,68
2024-01-24 06:00:00,201.29,201.29,200.8,200.8,51
2024-01-24 05:00:00,200.9,200.9,200.9,200.9,20
2024-01-24 04:00:00,201.31,201.4,201.18,201.29,139
2024-01-23 19:00:00,201.4,203.01,201.4,202.36,12639
2024-01-23 18:00:00,201.75,203.79,201.4,201.7,12376
2024-01-23 17:00:00,202.0,202.36,202.0,202.0,35
2024-01-23 16:00:00,201.42,202.75,201.21,202.2,72630
2024-01-23 15:00:00,201.29,201.43,201.2,201.42,42956
2024-01-23 14:00:00,200.91,201.366,200.86,201.325,21274
2024-01-23 13:00:00,201.005,201.06,200.85,201.06,10947
2024-01-23 12:00:00,201.04,201.04,200.82,201.0,10823
2024-01-23 11:00:00,201.14,201.345,200.85,200.95,13660
2024-01-23 10:00:00,201.87,202.0,200.83,201.1,34101
2024-01-23 09:00:00,201.89,201.947,200.68,201.8,19886
2024-01-23 08:00:00,201.5,204.59,201.16,201.93,5472
2024-01-23 07:00:00,201.3,201.81,201.3,201.62,192
2024-01-23 06:00:00,201.43,201.43,201.42,201.42,6
2024-01-23 05:00:00,201.37,201.42,201.37,201.42,16
2024-01-23 04:00:00,204.04,204.04,200.93,201.39,74
2024-01-22 19:00:00,201.42,204.04,201.42,201.48,20928
2024-01-22 18:00:00,202.0,202.0,201.42,202.0,19030
2024-01-22 17:00:00,201.994,203.76,199.5,199.5,131
2024-01-22 16:00:00,201.41,202.0,201.4,202.0,57978
2024-01-22 15:00:00,201.6,201.815,201.4,201.41,66732
2024-01-22 14:00:00,201.872,201.95,201.4,201.605,19075
2024-01-22 13:00:00,201.5,201.93,201.46,201.835,26036
2024-01-22 12:00:00,201.22,201.6,201.015,201.53,23819
