Date,1. open,2. high,3. low,4. close,5. volume
2024-01-25 19:00:00,189.36,190.45,187.0,187.0,146798
2024-01-25 18:00:00,189.5,189.5,188.0,188.5,146902
2024-01-25 17:00:00,189.5,189.5,189.33,189.33,56
2024-01-25 16:00:00,189.345,189.6,188.96,189.36,545199
2024-01-25 15:00:00,188.355,189.435,188.21,189.36,346699
2024-01-25 14:00:00,188.44,189.252,188.28,188.375,124035
2024-01-25 13:00:00,187.95,188.44,187.76,188.44,104705
2024-01-25 12:00:00,187.68,188.33,187.62,187.9,120468
2024-01-25 11:00:00,187.876,188.41,187.33,187.652,137183
2024-01-25 10:00:00,189.86,190.14,187.7,187.855,195620
2024-01-25 09:00:00,189.99,190.405,188.63,189.835,116997
2024-01-25 08:00:00,189.31,190.0,188.84,189.37,179
2024-01-25 07:00:00,189.5,190.0,189.35,189.35,131
2024-01-25 06:00:00,189.64,190.1,189.5,189.99,19
2024-01-25 05:00:00,189.59,189.64,189.59,189.64,2
2024-01-25 04:00:00,188.31,189.86,188.31,189.59,44
2024-01-24 19:00:00,189.31,189.31,189.3,189.31,171005
2024-01-24 18:00:00,189.31,189.31,189.31,189.31,170815
2024-01-24 17:00:00,189.31,189.31,189.18,189.18,7679
2024-01-24 16:00:00,189.32,189.6,189.0,189.28,569745
2024-01-24 15:00:00,191.0,191.174,189.25,189.33,327662
2024-01-24 14:00:00,190.61,191.129,190.41,191.01,112810
2024-01-24 13:00:00,190.65,190.96,190.405,190.58,80634
2024-01-24 12:00:00,190.385,190.84,190.03,190.64,119377
2024-01-24 11:00:00,190.64,191.23,189.93,190.32,333109
2024-01-24 10:00:00,190.885,191.2,190.11,190.655,123574
2024-01-24 09:00:00,192.09,193.42,190.22,190.88,65655
2024-01-24 08:00:00,192.977,193.92,190.103,192.16,519
2024-01-24 07:00:00,192.68,192.97,192.03,192.15,163
2024-01-24 06:00:00,192.04,192.37,192.03,192.1,52
2024-01-24 05:00:00,192.79,192.85,192.37,192.75,183
2024-01-24 04:00:00,192.2,192.37,192.03,192.1,125
2024-01-23 19:00:00,192.03,193.01,192.03,192.03,137108
2024-01-23 18:00:00,192.02,193.0,191.02,191.04,137214
2024-01-23 17:00:00,192.04,193.5,192.03,193.5,15
2024-01-23 16:00:00,192.02,193.5,191.02,191.02,435986
2024-01-23 15:00:00,192.55,192.55,191.985,191.99,404696
2024-01-23 14:00:00,191.742,192.57,191.742,192.48,181079
2024-01-23 13:00:00,191.275,191.82,191.245,191.72,134158
2024-01-23 12:00:00,191.205,191.69,191.13,191.35,72028
2024-01-23 11:00:00,191.515,191.64,190.48,191.205,101575
2024-01-23 10:00:00,190.005,191.77,189.935,191.54,168019
2024-01-23 09:00:00,188.48,190.27,188.29,189.91,89584
2024-01-23 08:00:00,188.99,189.0,186.07,188.48,216
2024-01-23 07:00:00,188.08,188.9,188.01,188.9,62
2024-01-23 06:00:00,188.07,188.99,188.0,188.99,124
2024-01-23 05:00:00,188.21,188.21,188.18,188.18,10
2024-01-23 04:00:00,188.0,188.21,188.0,188.21,15
2024-01-22 19:00:00,188.26,190.0,188.26,188.26,125076
2024-01-22 18:00:00,188.43,190.0,188.26,188.26,125028
2024-01-22 17:00:00,188.0,190.0,188.0,188.26,84
2024-01-22 16:00:00,188.285,191.0,188.0,188.6,427815
2024-01-22 15:00:00,189.03,189.03,188.09,188.26,288717
2024-01-22 14:00:00,188.518,189.22,188.43,189.01,137470
2024-01-22 13:00:00,188.48,188.57,188.13,188.51,57294
2024-01-22 12:00:00,188.16,188.85,188.16,188.43,79577
2024-01-22 11:00:00,188.95,189.07,187.85,188.09,114594
2024-01-22 10:00:00,188.685,189.26,187.75,188.81,170428
2024-01-22 09:00:00,190.86,190.986,188.33,188.66,110988
2024-01-22 08:00:00,190.46,192.23,188.993,190.85,1717
2024-01-22 07:00:00,190.46,191.16,190.46,190.95,41
2024-01-22 06:00:00,191.1,191.1,190.46,190.46,19
2024-01-22 05:00:00,190.5,190.5,190.18,190.18,37
2024-01-22 04:00:00,190.85,191.0,190.5,190.5,50
2024-01-19 19:00:00,190.46,190.85,190.46,190.84,257715
2024-01-19 18:00:00,190.75,190.85,190.46,190.66,257357
2024-01-19 17:00:00,190.65,190.85,190.46,190.65,11784
2024-01-19 16:00:00,190.42,190.98,190.01,190.98,820301
2024-01-19 15:00:00,190.99,191.7,190.16,190.41,333551
2024-01-19 14:00:00,191.07,191.465,190.78,191.01,85045
2024-01-19 13:00:00,190.47,191.184,190.43,191.07,79551
2024-01-19 12:00:00,190.82,190.82,189.934,190.49,79497
2024-01-19 11:00:00,190.066,191.04,189.945,190.83,112690
2024-01-19 10:00:00,189.55,190.3,189.35,190.0,125506
2024-01-19 09:00:00,191.11,191.85,188.595,189.82,148403
2024-01-19 08:00:00,192.0,192.0,188.0,191.12,629
2024-01-19 07:00:00,192.0,192.0,191.46,191.46,162
2024-01-19 06:00:00,191.47,191.5,191.07,191.47,16
2024-01-19 05:00:00,191.47,191.47,191.46,191.47,16
2024-01-19 04:00:00,191.47,191.47,191.47,191.47,5
2024-01-18 19:00:00,191.47,191.89,188.84,188.84,144475
2024-01-18 18:00:00,191.35,191.47,191.35,191.47,144489
2024-01-18 17:00:00,188.84,191.36,188.84,188.84,75
2024-01-18 16:00:00,191.35,192.22,190.74,191.47,455023
2024-01-18 15:00:00,190.23,191.62,190.09,191.4,467400
2024-01-18 14:00:00,189.076,190.28,189.04,190.21,159363
2024-01-18 13:00:00,188.565,189.22,188.38,189.077,182196
2024-01-18 12:00:00,188.82,188.89,188.245,188.565,219788
2024-01-18 11:00:00,189.23,190.13,188.69,188.81,225721
2024-01-18 10:00:00,189.71,190.15,188.24,189.3,272932
2024-01-18 09:00:00,191.54,192.27,189.465,189.8,120231
2024-01-18 08:00:00,192.01,195.87,191.26,191.54,1108
2024-01-18 07:00:00,192.52,192.53,191.54,192.52,181
2024-01-18 06:00:00,192.57,192.57,192.53,192.53,4
2024-01-18 05:00:00,192.79,192.79,192.58,192.75,8
2024-01-18 04:00:00,195.0,195.0,192.03,192.8,69
2024-01-17 19:00:00,191.54,192.35,191.0,191.0,159459
2024-01-17 18:00:00,191.74,193.2,191.51,193.2,160094
2024-01-17 17:00:00,191.72,191.74,191.51,191.74,54
2024-01-17 16:00:00,191.54,193.0,191.53,191.72,519210
