Date,1. open,2. high,3. low,4. close,5. volume
2024-01-19,484.98,485.67,476.06,482.95,5672351
2024-01-18,480.03,485.77,478.02,485.31,4054399
2024-01-17,484.5,486.21,475.2642,480.33,4894593
2024-01-16,490.0,494.15,478.02,481.24,4678974
2024-01-12,500.51,500.79,490.61,492.16,5003718
2024-01-11,492.54,503.41,483.82,492.23,7993265
2024-01-10,481.6,487.0,472.95,478.33,4342448
2024-01-09,475.53,485.085,473.8,482.09,3526757
2024-01-08,473.89,485.24,473.65,485.03,3675775
2024-01-05,476.5,479.545,471.804,474.06,2595449
2024-01-04,472.98,480.7393,466.53,474.67,3636513
2024-01-03,467.32,475.05,465.7727,470.26,3443694
2024-01-02,483.185,484.65,461.86,468.5,5049423
2023-12-29,490.37,492.2299,481.935,486.88,2740555
2023-12-28,492.0,492.89,489.07,490.51,1710492
2023-12-27,491.24,494.015,489.25,491.79,2553830
2023-12-26,489.39,491.48,486.38,491.19,2034517
2023-12-22,494.0,496.02,485.45,486.76,2702672
2023-12-21,492.66,494.4,486.77,491.61,2756225
2023-12-20,492.0,500.89,488.39,489.27,4563690
2023-12-19,488.4,496.14,484.06,495.02,3838951
2023-12-18,476.3,492.04,475.095,486.12,6410660
2023-12-15,467.3,473.0,467.3,472.06,7840992
2023-12-14,480.36,480.76,464.7601,469.83,5176437
2023-12-13,461.98,481.25,461.98,479.98,5820192
2023-12-12,465.23,465.61,459.1962,463.0,3302660
2023-12-11,459.36,470.65,457.21,459.89,4929662
2023-12-08,450.76,455.5,450.76,453.76,3458384
2023-12-07,450.85,452.885,448.32,452.0,3506722
2023-12-06,460.0,460.5,445.73,446.73,4157611
2023-12-05,450.7,456.39,449.58,455.15,3380674
2023-12-04,460.99,461.2,451.2,453.9,5157713
2023-12-01,473.17,475.2299,464.6,465.74,4341471
2023-11-30,475.31,478.5907,470.42,473.97,4287349
2023-11-29,479.0,480.9885,474.49,477.19,2855540
2023-11-28,478.11,480.5,475.95,479.0,2890164
2023-11-27,479.03,482.0,475.35,479.17,3625924
2023-11-24,477.11,480.4,475.2,479.56,1404732
2023-11-22,476.8,482.7,476.56,478.0,2843891
2023-11-21,472.63,477.02,471.21,474.95,2997723
2023-11-20,465.4,476.7558,465.4,474.47,3621095
2023-11-17,466.95,467.65,462.76,465.91,2800214
2023-11-16,463.0,467.28,459.65,466.95,3655974
2023-11-15,452.81,462.7499,452.45,461.94,5035283
2023-11-14,448.78,454.075,445.64,448.65,4060884
2023-11-13,447.25,448.43,442.6,444.62,2896143
2023-11-10,437.48,447.48,435.51,447.24,4443284
2023-11-09,438.03,440.38,434.35,435.15,2735507
2023-11-08,435.0,438.07,433.68,436.65,2356845
2023-11-07,436.18,437.64,431.0,434.61,3291064
2023-11-06,434.38,435.03,429.61,434.74,3003235
2023-11-03,428.76,434.815,425.53,432.36,3667051
2023-11-02,421.17,426.69,417.1,424.71,4475984
2023-11-01,414.77,420.6,414.1798,420.19,4806108
2023-10-31,409.24,412.52,404.6301,411.69,3877623
2023-10-30,402.35,412.82,399.41,410.08,5317147
2023-10-27,406.42,410.21,395.62,397.87,4997612
2023-10-26,411.42,417.31,401.5444,403.54,6849702
2023-10-25,416.02,418.84,410.11,411.25,6299587
2023-10-24,409.68,416.6899,408.39,413.73,6459247
2023-10-23,403.32,407.54,398.5201,406.84,7390032
2023-10-20,405.63,410.64,398.01,400.96,12782922
2023-10-19,404.74,408.95,392.2601,401.77,28074416
2023-10-18,351.0,354.79,344.73,346.19,11429643
2023-10-17,361.1,362.7049,353.89,355.72,5908412
2023-10-16,356.21,363.0799,354.77,360.82,5128947
2023-10-13,355.64,358.93,352.05,355.68,6316320
2023-10-12,366.48,368.83,359.05,361.2,7376086
2023-10-11,372.775,377.81,365.34,365.93,9151395
2023-10-10,385.58,388.7,372.25,373.32,7288939
2023-10-09,378.05,387.17,377.755,385.95,3299802
2023-10-06,368.43,382.52,367.77,381.51,4778118
2023-10-05,378.01,378.5999,367.24,372.59,5034773
2023-10-04,376.5,380.22,373.58,376.9,4303658
2023-10-03,377.11,394.9,372.8492,376.75,8878134
2023-10-02,377.48,384.808,376.8,380.33,3102101
2023-09-29,380.0,382.58,375.35,377.6,4205298
2023-09-28,375.6,378.96,371.1,376.36,4369906
2023-09-27,382.4,384.223,376.25,377.59,3843521
2023-09-26,382.88,384.56,377.355,379.25,4089392
2023-09-25,382.9,386.62,380.81,384.8,3757278
2023-09-22,385.0,386.88,378.36,379.81,3699796
2023-09-21,386.5,395.8999,383.42,384.15,5556388
2023-09-20,397.05,397.985,386.12,386.3,3866619
2023-09-19,392.84,398.23,390.245,396.2,4080054
2023-09-18,395.5,399.465,392.6,394.4,4704706
2023-09-15,401.0,404.6997,395.03,396.94,9116745
2023-09-14,410.4,411.39,400.0,400.49,10709043
2023-09-13,435.5,438.4,410.69,412.24,11843027
2023-09-12,442.85,445.4399,434.12,434.69,3124024
2023-09-11,443.07,449.89,442.75,445.36,2913767
2023-09-08,443.56,446.81,438.85,442.8,2704353
2023-09-07,441.15,444.6,436.7,443.14,2922676
2023-09-06,448.61,451.39,440.49,445.76,3862274
2023-09-05,438.39,453.45,438.0,448.68,6155865
2023-09-01,437.725,445.5,435.93,439.88,4793379
2023-08-31,431.23,437.15,431.23,433.68,3802954
2023-08-30,430.85,438.16,428.35,434.67,3625380
2023-08-29,416.0,432.17,414.5,429.99,4486703
2023-08-28,418.04,419.83,413.27,418.06,2928613
