Date,1. open,2. high,3. low,4. close,5. volume
2024-01-23,2001.45,2045.0,1978.05,1987.15,34544
2024-01-20,2054.8999,2054.8999,1999.0,2012.05,14357
2024-01-19,2029.3,2045.9,2011.3,2037.35,16443
2024-01-18,2013.95,2025.0,1980.0,2011.5,15155
2024-01-17,2039.9,2046.8,2004.65,2016.3,12623
2024-01-16,2029.1,2042.45,2013.3,2033.55,25442
2024-01-15,2090.45,2104.0,2011.35,2022.3,26695
2024-01-12,2087.8501,2100.0,2064.3501,2085.3,298111
2024-01-11,2020.55,2094.3501,2020.55,2087.7,23418
2024-01-10,2017.15,2022.35,1993.85,2019.95,20435
2024-01-09,2038.25,2047.8,2005.75,2018.95,37260
2024-01-08,1982.15,2061.1499,1982.15,2038.25,43152
2024-01-05,1991.8,2011.0,1970.0,1979.25,33693
2024-01-04,2009.95,2014.45,1978.25,1983.0,20848
2024-01-03,1969.45,2015.0,1961.3,1998.5,29880
2024-01-02,2029.85,2038.0,1952.55,1969.3,52218
2024-01-01,2024.85,2046.4,2014.0,2019.3,22023
2023-12-29,2025.45,2030.3,2000.75,2024.85,16716
2023-12-28,2013.25,2024.05,1996.65,2004.5,6764
2023-12-27,2012.05,2025.5,1990.7,2013.4,27480
2023-12-26,1968.0,2010.0,1968.0,1996.6,26878
2023-12-22,1962.9,1987.05,1935.25,1968.05,22127
2023-12-21,1920.15,1970.1,1920.15,1945.45,11865
2023-12-20,1974.15,1998.35,1942.95,1948.2,29004
2023-12-19,2012.8,2012.8,1958.0,1973.2,25883
2023-12-18,2020.2,2035.4,1996.35,2000.05,40589
2023-12-15,2048.7,2052.8,2004.45,2016.8,14554
2023-12-14,2023.5,2058.05,2005.45,2048.6499,67836
2023-12-13,1932.05,2027.5,1932.05,2023.45,43294
2023-12-12,1937.85,1950.75,1926.05,1939.05,9392
2023-12-11,1905.15,1937.8,1903.25,1931.95,20112
2023-12-08,1925.0,1929.7,1886.95,1902.7,17649
2023-12-07,1891.0,1929.0,1891.0,1921.35,20537
2023-12-06,1891.95,1898.45,1874.6,1889.2,11999
2023-12-05,1915.0,1923.15,1895.0,1902.65,23561
2023-12-04,1960.0,1965.75,1890.7,1904.25,18409
2023-12-01,1887.95,1922.5,1868.2,1909.45,33227
2023-11-30,1861.95,1898.0,1850.6,1870.65,21090
2023-11-29,1830.0,1876.35,1823.0,1862.0,33651
2023-11-28,1802.05,1829.85,1799.0,1824.8,19405
2023-11-24,1784.95,1818.35,1778.8,1800.25,32093
2023-11-23,1764.85,1784.0,1745.5,1775.65,26413
