Date,1. open,2. high,3. low,4. close,5. volume
2024-01-20,1661.5,1668.9,1644.65,1648.75,39649
2024-01-19,1650.0,1665.0,1644.25,1658.95,626392
2024-01-18,1639.9,1639.9,1639.9,1639.9,179961
2024-01-17,1620.0,1646.95,1620.0,1639.9,113061
2024-01-16,1647.75,1648.0,1625.7,1630.95,103624
2024-01-15,1630.05,1664.9,1630.05,1652.0,314434
2024-01-12,1556.0,1615.8,1554.75,1612.2,3163133
2024-01-11,1523.0,1525.25,1486.65,1495.0,356019
2024-01-10,1528.85,1536.75,1505.1,1519.65,204905
2024-01-09,1541.0,1552.9,1526.2,1529.15,354870
2024-01-08,1526.8,1535.85,1513.2,1522.95,212973
2024-01-05,1508.6,1539.85,1507.5,1532.9,450788
2024-01-04,1502.9,1519.65,1493.05,1512.2,440786
2024-01-03,1518.35,1524.6,1488.25,1490.2,609176
2024-01-02,1547.35,1548.5,1523.0,1534.95,309575
2024-01-01,1542.0,1557.0,1536.9,1551.25,113496
2023-12-29,1549.95,1555.0,1539.2,1542.85,864756
2023-12-28,1567.95,1568.95,1555.0,1563.0,84566
2023-12-27,1547.95,1569.95,1545.65,1566.5,323686
2023-12-26,1531.0,1548.0,1522.5,1544.5,239755
2023-12-22,1544.95,1565.9,1523.4,1562.0,610057
2023-12-21,1516.4,1546.0,1516.4,1536.25,196359
2023-12-20,1563.35,1583.35,1529.45,1535.75,144824
2023-12-19,1568.4,1573.0,1543.55,1557.05,135285
2023-12-18,1571.0,1593.0,1560.05,1563.75,387264
2023-12-15,1520.1,1588.5,1520.1,1579.25,843129
2023-12-14,1465.65,1510.0,1461.25,1501.25,331218
2023-12-13,1477.2,1477.25,1432.65,1448.9,251023
2023-12-12,1475.0,1489.95,1467.5,1476.0,374722
2023-12-11,1490.0,1499.0,1485.1,1488.6,69258
2023-12-08,1472.95,1493.6,1466.35,1490.6,782853
2023-12-07,1474.1,1474.1,1462.0,1466.15,94902
2023-12-06,1454.05,1477.0,1451.2,1474.1,167359
2023-12-05,1464.35,1466.95,1442.2,1453.7,326852
2023-12-04,1460.0,1471.45,1449.35,1464.45,123075
2023-12-01,1457.65,1460.4,1446.05,1452.25,697935
2023-11-30,1455.95,1460.8,1449.9,1455.3,198380
2023-11-29,1448.25,1459.95,1448.25,1459.1,239199
2023-11-28,1444.0,1445.35,1427.5,1443.05,49263
2023-11-24,1443.45,1452.6,1433.65,1436.95,365783
2023-11-23,1465.0,1465.95,1448.0,1449.75,155331
2023-11-22,1431.05,1459.0,1431.05,1457.7,228307
