Date,1. open,2. high,3. low,4. close,5. volume
2024-01-25 19:00:00,620.62,622.58,619.54,620.35,1073
2024-01-25 18:00:00,620.99,622.0,618.406,620.3,4176
2024-01-25 17:00:00,622.51,622.89,620.0,621.0,2025
2024-01-25 16:00:00,622.85,624.25,618.09,622.72,791672
2024-01-25 15:00:00,622.58,622.88,620.89,622.85,448261
2024-01-25 14:00:00,620.227,622.84,618.13,622.7,237446
2024-01-25 13:00:00,623.2,625.3,620.56,620.56,325616
2024-01-25 12:00:00,626.065,626.27,622.03,623.33,351987
2024-01-25 11:00:00,625.38,627.0,621.12,625.92,484453
2024-01-25 10:00:00,624.02,627.06,617.12,625.5,735801
2024-01-25 09:00:00,609.04,624.43,607.291,623.904,708884
2024-01-25 08:00:00,608.97,610.65,605.29,609.6,11662
2024-01-25 07:00:00,608.86,610.0,607.45,608.06,1252
2024-01-25 06:00:00,607.0,608.6,606.83,607.51,249
2024-01-25 05:00:00,606.94,607.95,606.31,607.0,78
2024-01-25 04:00:00,607.82,609.7,606.76,607.52,179
2024-01-24 19:00:00,606.2,606.3,605.5,606.25,188
2024-01-24 18:00:00,606.75,607.0,605.5,606.24,813
2024-01-24 17:00:00,606.25,607.355,605.5,606.22,1271
2024-01-24 16:00:00,606.51,608.5,605.0,606.29,993059
2024-01-24 15:00:00,608.525,608.73,605.13,606.47,511032
2024-01-24 14:00:00,612.14,613.05,607.77,608.61,286754
2024-01-24 13:00:00,615.65,615.65,610.7,611.98,244199
2024-01-24 12:00:00,610.635,616.95,610.61,615.65,362693
2024-01-24 11:00:00,608.47,610.87,605.275,610.57,267592
2024-01-24 10:00:00,601.82,610.075,600.765,608.86,328514
2024-01-24 09:00:00,602.05,604.48,597.18,601.895,376896
2024-01-24 08:00:00,597.18,603.0,597.18,602.4,47155
2024-01-24 07:00:00,601.31,602.47,601.31,602.07,893
2024-01-24 06:00:00,601.02,602.0,601.01,601.51,450
2024-01-24 05:00:00,601.45,601.59,600.71,601.59,140
2024-01-24 04:00:00,600.0,601.99,600.0,601.47,332
2024-01-23 19:00:00,598.45,599.05,598.0,598.59,528
2024-01-23 18:00:00,598.07,599.6,597.6,598.45,1449
2024-01-23 17:00:00,598.4,599.0,555.998,597.895,1447
2024-01-23 16:00:00,596.92,598.46,595.31,597.6,857504
2024-01-23 15:00:00,596.26,598.78,596.26,597.105,563183
2024-01-23 14:00:00,597.39,597.78,595.47,596.29,190524
2024-01-23 13:00:00,600.05,600.06,596.5,597.3,182568
2024-01-23 12:00:00,599.77,600.145,598.15,600.145,168023
2024-01-23 11:00:00,598.855,600.71,598.64,599.89,205594
2024-01-23 10:00:00,600.75,601.864,596.72,598.89,338256
2024-01-23 09:00:00,605.435,606.0,591.34,601.11,447001
2024-01-23 08:00:00,603.8,606.53,601.44,605.29,5952
2024-01-23 07:00:00,603.94,604.22,603.5,603.99,806
2024-01-23 06:00:00,603.29,603.95,602.87,602.98,439
2024-01-23 05:00:00,604.22,604.22,602.89,603.3,108
2024-01-23 04:00:00,603.33,604.59,601.36,604.22,227
2024-01-22 19:00:00,604.35,605.575,604.01,604.59,452
2024-01-22 18:00:00,604.4,604.76,604.04,604.175,581
2024-01-22 17:00:00,604.32,631.698,567.315,604.76,18197
2024-01-22 16:00:00,603.49,606.65,603.3,604.85,2941951
2024-01-22 15:00:00,608.05,608.7,603.15,603.49,791402
2024-01-22 14:00:00,608.59,608.85,607.01,608.085,130325
2024-01-22 13:00:00,609.62,609.78,605.23,608.525,169755
2024-01-22 12:00:00,610.37,610.67,608.08,609.565,157776
2024-01-22 11:00:00,608.48,612.977,607.57,610.365,293361
2024-01-22 10:00:00,617.28,617.64,608.47,608.54,494767
2024-01-22 09:00:00,615.65,620.96,613.24,617.28,476632
2024-01-22 08:00:00,615.37,618.4,611.55,615.55,178584
2024-01-22 07:00:00,615.35,618.4,615.35,618.3,3422
2024-01-22 06:00:00,615.24,616.39,615.15,615.52,999
2024-01-22 05:00:00,615.48,615.5,614.55,614.75,393
2024-01-22 04:00:00,614.0,616.9,613.35,615.6,1174
2024-01-19 19:00:00,612.32,614.84,612.2,612.7,545
2024-01-19 18:00:00,611.88,613.25,611.7,612.31,1041
2024-01-19 17:00:00,612.02,613.5,609.92,612.68,102419
2024-01-19 16:00:00,612.02,613.0,601.737,612.84,1101072
2024-01-19 15:00:00,608.01,612.07,607.82,612.0,834641
2024-01-19 14:00:00,603.665,608.12,603.52,607.94,450170
2024-01-19 13:00:00,598.865,603.48,597.5,603.44,427671
2024-01-19 12:00:00,597.67,599.21,596.53,598.865,200858
2024-01-19 11:00:00,592.26,597.81,591.82,597.6,350487
2024-01-19 10:00:00,594.71,594.94,592.21,592.22,272388
2024-01-19 09:00:00,596.25,597.0,589.13,594.227,468592
2024-01-19 08:00:00,596.07,597.05,593.14,596.64,3318
2024-01-19 07:00:00,596.38,597.0,596.21,596.93,2790
2024-01-19 06:00:00,596.31,597.0,595.79,597.0,613
2024-01-19 05:00:00,595.65,596.49,595.58,596.33,290
2024-01-19 04:00:00,594.51,597.9,593.7,595.51,788
2024-01-18 19:00:00,593.71,595.0,593.63,594.65,431
2024-01-18 18:00:00,592.232,595.0,592.232,594.8,1538
2024-01-18 17:00:00,594.0,594.0,592.02,592.3,544
2024-01-18 16:00:00,593.82,595.0,592.02,594.355,1337711
2024-01-18 15:00:00,594.19,594.863,592.69,593.82,397837
2024-01-18 14:00:00,590.23,594.8,589.98,594.19,212937
2024-01-18 13:00:00,588.71,590.48,585.54,590.13,157130
2024-01-18 12:00:00,595.69,595.905,588.5,588.67,160867
2024-01-18 11:00:00,593.54,596.89,592.27,595.552,240593
2024-01-18 10:00:00,590.2,594.835,584.21,593.42,452033
2024-01-18 09:00:00,592.61,593.46,586.0,590.525,436538
2024-01-18 08:00:00,592.87,596.1,585.91,592.61,11359
2024-01-18 07:00:00,592.12,595.8,591.3,594.2,4701
2024-01-18 06:00:00,592.3,592.87,590.1,591.61,4231
2024-01-18 05:00:00,593.03,593.03,591.33,592.2,1371
2024-01-18 04:00:00,590.99,595.38,590.15,593.03,1380
2024-01-17 19:00:00,595.01,595.69,593.03,595.0,307
2024-01-17 18:00:00,595.53,595.99,593.03,594.39,557
2024-01-17 17:00:00,594.99,596.5,591.03,595.53,512
2024-01-17 16:00:00,596.1,610.99,593.03,594.765,907823
